Latitude,Longitude,Power
33.2105252939241,-97.144099364533,-47.4505138048713
33.2105162795341,-97.144099364533,-45.5580666024513
33.2105072651442,-97.144099364533,-44.2739481740977
33.2104982507542,-97.144099364533,-45.0934043952546
33.2104892363642,-97.144099364533,-45.5226075120095
33.2104802219743,-97.144099364533,-45.5532583494645
33.2104712075843,-97.144099364533,-44.2511873619121
33.2104621931943,-97.144099364533,-45.7679444183694
33.2104531788043,-97.144099364533,-45.9953422382569
33.2104441644144,-97.144099364533,-46.0212402438493
33.2104351500244,-97.144099364533,-44.5755949344345
33.2104261356344,-97.144099364533,-45.9457717650507
33.2104171212445,-97.144099364533,-44.5466260684613
33.2104081068545,-97.144099364533,-45.4976462217764
33.2103990924645,-97.144099364533,-44.1804132584864
33.2103900780746,-97.144099364533,-45.4619589900376
33.2103810636846,-97.144099364533,-44.0391182771315
33.2103720492946,-97.144099364533,-45.2975368613688
33.2103630349047,-97.144099364533,-45.4294468281661
33.2103540205147,-97.144099364533,-45.4269508328144
33.2103450061247,-97.144099364533,-45.4633687586985
33.2103359917348,-97.144099364533,-45.4567929744851
33.2103269773448,-97.144099364533,-45.009619664
33.2103179629548,-97.144099364533,-45.3966807783702
33.2103089485648,-97.144099364533,-45.2456920958642
33.2102999341749,-97.144099364533,-45.4035143771112
33.2102909197849,-97.144099364533,-45.4075011577711
33.2102819053949,-97.144099364533,-44.0994501095758
33.210272891005,-97.144099364533,-45.4284640537029
33.210263876615,-97.144099364533,-44.3857044428541
33.210254862225,-97.144099364533,-45.7744967556701
33.2102458478351,-97.144099364533,-45.8126876375556
33.2102368334451,-97.144099364533,-45.8176405594132
33.2102278190551,-97.144099364533,-45.7645195464656
33.2102188046652,-97.144099364533,-45.7635621862217
33.2102097902752,-97.144099364533,-45.8029168706993
33.2102007758852,-97.144099364533,-44.230319334602
33.2101917614952,-97.144099364533,-44.1821234634677
33.2101827471053,-97.144099364533,-45.6111854895553
33.2101737327153,-97.144099364533,-45.4772475572014
33.2101647183253,-97.144099364533,-44.2024526208041
33.2101557039354,-97.144099364533,-45.6583605198983
33.2101466895454,-97.144099364533,-45.6491400902846
33.2101376751554,-97.144099364533,-44.1305970688628
33.2101286607655,-97.144099364533,-43.0917860054408
33.2101196463755,-97.144099364533,-45.5630460852989
33.2101106319855,-97.144099364533,-43.035134291757
33.2101016175956,-97.144099364533,-44.1101055805945
33.2100926032056,-97.144099364533,-45.6126098291434
33.2100835888156,-97.144099364533,-44.1737370577254
33.2100745744256,-97.144099364533,-44.0870335620382
33.2100655600357,-97.144099364533,-45.5257851875927
33.2100565456457,-97.144099364533,-45.518769296361
33.2100475312557,-97.144099364533,-44.0688230706525
33.2100385168658,-97.144099364533,-44.0950742776349
33.2100295024758,-97.144099364533,-45.567246843516
33.2100204880858,-97.144099364533,-44.1024850055415
33.2100114736959,-97.144099364533,-43.9954202154353
33.2100024593059,-97.144099364533,-45.4934246973472
33.2099934449159,-97.144099364533,-44.0330127597479
33.209984430526,-97.144099364533,-43.9778636430458
33.209975416136,-97.144099364533,-45.4588836463568
33.209966401746,-97.144099364533,-45.5312750620013
33.209957387356,-97.144099364533,-43.9867284258024
33.2099483729661,-97.144099364533,-44.9915495106762
33.2099393585761,-97.144099364533,-45.0481912462746
33.2099303441861,-97.144099364533,-46.8923814277464
33.2099213297962,-97.144099364533,-44.9653325000027
33.2099123154062,-97.144099364533,-44.8198202206695
33.2099033010162,-97.144099364533,-45.0657560165848
33.2098942866263,-97.144099364533,-45.0643898565667
33.2098852722363,-97.144099364533,-45.0195955788053
33.2098762578463,-97.144099364533,-45.0524912618074
33.2098672434564,-97.144099364533,-45.0492252624707
33.2098582290664,-97.144099364533,-46.8938806756811
33.2098492146764,-97.144099364533,-44.9739160033577
33.2098402002865,-97.144099364533,-44.8877989818791
33.2098311858965,-97.144099364533,-45.0626382028874
33.2098221715065,-97.144099364533,-43.5951175859441
33.2098131571165,-97.144099364533,-45.0171146308485
33.2098041427266,-97.144099364533,-45.0483820223642
33.2097951283366,-97.144099364533,-44.9307513406831
33.2097861139466,-97.144099364533,-45.2282922306895
33.2097770995567,-97.144099364533,-45.3396723404127
33.2097680851667,-97.144099364533,-45.3353625295241
33.2097590707767,-97.144099364533,-45.2430378560975
33.2097500563868,-97.144099364533,-43.9653254092765
33.2097410419968,-97.144099364533,-45.3567278104454
33.2097320276068,-97.144099364533,-45.3254525031452
33.2097230132169,-97.144099364533,-45.1920574697347
33.2097139988269,-97.144099364533,-45.2245506044313
33.2097049844369,-97.144099364533,-45.2728699096327
33.209695970047,-97.144099364533,-45.2115417706347
33.209686955657,-97.144099364533,-45.2449315819869
33.209677941267,-97.144099364533,-45.2278729597019
33.209668926877,-97.144099364533,-45.2297505334037
33.2096599124871,-97.144099364533,-45.1982393263815
33.2096508980971,-97.144099364533,-45.2631374394152
33.2096418837071,-97.144099364533,-45.2354552827576
33.2096328693172,-97.144099364533,-45.2953482287646
33.2096238549272,-97.144099364533,-45.3024856751425
33.2096148405372,-97.144099364533,-45.2758849265191
33.2096058261473,-97.144099364533,-45.3252731339955
33.2095968117573,-97.144099364533,-45.2651809963001
33.2095877973673,-97.144099364533,-45.3829965174109
33.2095787829774,-97.144099364533,-45.3874273591819
33.2095697685874,-97.144099364533,-47.3983334983291
33.2095607541974,-97.144099364533,-45.3236260926147
33.2095517398075,-97.144099364533,-45.3322765469036
33.2095427254175,-97.144099364533,-45.2902003209906
33.2095337110275,-97.144099364533,-45.2798906077362
33.2095246966375,-97.144099364533,-45.2755173387112
33.2095156822476,-97.144099364533,-45.3130251166725
33.2095066678576,-97.144099364533,-43.9868778064448
33.2094976534676,-97.144099364533,-45.4437699857055
33.2094886390777,-97.144099364533,-44.0541526158247
33.2094796246877,-97.144099364533,-45.4759335766085
33.2094706102977,-97.144099364533,-45.5301637657392
33.2094615959078,-97.144099364533,-45.5373987069433
33.2094525815178,-97.144099364533,-45.4988446378533
33.2094435671278,-97.144099364533,-45.5491282195652
33.2094345527379,-97.144099364533,-45.5569828522894
33.2094255383479,-97.144099364533,-45.5973184023642
33.2094165239579,-97.144099364533,-45.6536185889707
33.2094075095679,-97.144099364533,-45.6759144886053
33.209398495178,-97.144099364533,-44.2499465597129
33.209389480788,-97.144099364533,-45.6474228657109
33.209380466398,-97.144099364533,-45.224106256153
33.2093714520081,-97.144099364533,-45.1481010249729
33.2093624376181,-97.144099364533,-44.9209144516161
33.2093534232281,-97.144099364533,-44.8362878831303
33.2093444088382,-97.144099364533,-44.5938821942526
33.2093353944482,-97.144099364533,-44.9769659454112
33.2093263800582,-97.144099364533,-44.8857936992094
33.2093173656683,-97.144099364533,-45.3896933834743
33.2093083512783,-97.144099364533,-44.2163497037151
33.2092993368883,-97.144099364533,-45.6897642448115
33.2092903224983,-97.144099364533,-44.2777883867464
33.2092813081084,-97.144099364533,-45.6828963656699
33.2092722937184,-97.144099364533,-45.7660149576793
33.2092632793284,-97.144099364533,-45.6618426483031
33.2092542649385,-97.144099364533,-45.6353292874635
33.2092452505485,-97.144099364533,-45.6488860925617
33.2092362361585,-97.144099364533,-45.821642956177
33.2092272217686,-97.144099364533,-45.7195639423178
33.2092182073786,-97.144099364533,-45.6941401392183
33.2092091929886,-97.144099364533,-44.4277611323417
33.2092001785987,-97.144099364533,-45.8809016464378
33.2091911642087,-97.144099364533,-44.3754014385329
33.2091821498187,-97.144099364533,-44.357229424442
33.2091731354287,-97.144099364533,-45.9265831379482
33.2091641210388,-97.144099364533,-45.94145697223
33.2091551066488,-97.144099364533,-44.4337873635576
33.2091460922588,-97.144099364533,-45.925474576138
33.2091370778689,-97.144099364533,-45.9896848866091
33.2091280634789,-97.144099364533,-46.0051694806743
33.2091190490889,-97.144099364533,-45.9740460415215
33.209110034699,-97.144099364533,-45.9898266163864
33.209101020309,-97.144099364533,-46.0530552487781
33.209092005919,-97.144099364533,-46.0691296151321
33.2090829915291,-97.144099364533,-46.0216677774837
33.2090739771391,-97.144099364533,-46.037969514245
33.2090649627491,-97.144099364533,-45.5756634659883
33.2090559483592,-97.144099364533,-45.6911525509526
33.2090469339692,-97.144099364533,-45.6588211493437
33.2090379195792,-97.144099364533,-45.6712269982512
33.2090289051892,-97.144099364533,-45.7429493399667
33.2090198907993,-97.144099364533,-45.6599982633265
33.2090108764093,-97.144099364533,-45.4109006699325
33.2090018620193,-97.144099364533,-45.650335146543
33.2089928476294,-97.144099364533,-44.3603539666411
33.2089838332394,-97.144099364533,-45.644967061398
33.2089748188494,-97.144099364533,-45.5562136952021
33.2089658044595,-97.144099364533,-46.0968017149591
33.2089567900695,-97.144099364533,-46.2256339135945
33.2089477756795,-97.144099364533,-58.5454621908947
33.2089387612896,-97.144099364533,-59.9928659709975
33.2089297468996,-97.144099364533,-62.1519460874782
33.2089207325096,-97.144099364533,-62.6989064483435
33.2089117181197,-97.144099364533,-62.7029914571947
33.2087494591002,-97.144099364533,-57.731555246009
33.2087404447102,-97.144099364533,-57.7244022666729
33.2087314303203,-97.144099364533,-57.7171848765694
33.2087224159303,-97.144099364533,-58.5921116134901
33.2087134015403,-97.144099364533,-57.1640175195199
33.2087043871504,-97.144099364533,-57.1498317745641
33.2086953727604,-97.144099364533,-55.6340140310967
33.2086863583704,-97.144099364533,-56.265082879136
33.2086773439805,-97.144099364533,-56.254093402743
33.2086683295905,-97.144099364533,-56.4357673553613
33.2086593152005,-97.144099364533,-54.5250916659569
33.2086503008106,-97.144099364533,-56.4274812655587
33.2086412864206,-97.144099364533,-57.2245512500493
33.2086322720306,-97.144099364533,-57.210340893091
33.2086232576406,-97.144099364533,-57.1950428120965
33.2086142432507,-97.144099364533,-56.6750610973172
33.2086052288607,-97.144099364533,-57.6823891265308
33.2085962144707,-97.144099364533,-60.6294638415832
33.2085872000808,-97.144099364533,-60.8012365505116
33.2085781856908,-97.144099364533,-58.3168132157749
33.2085691713008,-97.144099364533,-61.927079995258
33.2085601569109,-97.144099364533,-58.2259736366285
33.2085511425209,-97.144099364533,-58.2184330105251
33.2085421281309,-97.144099364533,-58.8086037961154
33.208533113741,-97.144099364533,-57.6931568608825
33.208524099351,-97.144099364533,-56.2588232504827
33.208515084961,-97.144099364533,-56.2625533530441
33.208506070571,-97.144099364533,-56.2502315467712
33.2084970561811,-97.144099364533,-56.2378318651551
33.2084880417911,-97.144099364533,-56.9779926448467
